名称,地点,薪资,招聘需求,详情网址,区域
Android端开发工程师,上海,15-22K·13薪,"1-3年,大专",https://www.zhipin.com/job_detail/e3175b45c58c252e1XR-39S0E1dT.html?lid=4QYW6hkeGb3.search.127&securityId=ha2btr0CgHsGN-m1qO6XrEWQ769gTFyRAftmErqdb7mm_IPRyB6XTw3le31JfDy2HZQ2DtguZt_N7nwOax62t9j8u-d6tjAemAZbWuhu0F5IySDCO9xqzfc6jc0PmoMiy5rqPHO5bz0S&sessionId=,静安区
算法工程师TAPS,上海,20-30K,"3-5年,硕士",https://www.zhipin.com/job_detail/d6bb37f5547092441HB93Ni6FVZV.html?lid=4QYW6hkeGb3.search.128&securityId=uLccbug5gSRJG-41HVEUnDON2DLVerGdfE6WQc42n7TnWqw_lQXjcOq0jmGaqIy0nKXExLXsxud3rKNFoLmNqTQeh442JylvSNk6q5uW1V0isMWwlaBNj65bItgsOeDc88AhsJqXLiD6&sessionId=,静安区
java逆向工程师,上海·静安区·静安寺,12-24K,"经验不限,学历不限",https://www.zhipin.com/job_detail/07b9c7a57f39d4d01XZ50t6_ElNX.html?lid=4QYW6hkeGb3.search.129&securityId=G91qXbeY3buH6-G17KVdY8NVzfShqpbijom7HSTDxfxdJRi-vOdHC4nOLV6ol1Ja9bjnsiv_7IQnX4QyTWZ3SYUxNXfcmnIuoT6hq1XHZj7vCHYGef5ZdaY-y_iiM-N5gUlFRoDzYbcS&sessionId=,静安区
Golang服务端开发工程师,上海·静安区·静安寺,10-20K,"1-3年,学历不限",https://www.zhipin.com/job_detail/5964c1946e6ff1471nxy2ty1Els~.html?lid=4QYW6hkeGb3.search.130&securityId=NeZoqhP23idDg-b1sFDvhKtKo9pr4UsmzggDOA5-LNk3wLVeWTF8Wa02CObeQgE7oL1gzxN7xrM4Vud8WKonuiNkyK6Apz4wfmYliG9jhynhOG05oeU1QTCTkmc5j5TWYY8b88ioLQ~~&sessionId=,静安区
高级嵌入式工程师,上海,35-60K·16薪,"5-10年,本科",https://www.zhipin.com/job_detail/8a842004f5e1400e1HZ729q8F1dR.html?lid=4QYW6hkeGb3.search.131&securityId=wCQKvNM0K7zLv-Z1QMd_S50tTWGMH84xPwoOxm4SXMnm5asQP8nJs0gLX5zUzFDRbwcG4I6zicdzex9OJmxt6AqYnfuHHzt8puV8B7vD4Khfk3Rl7DS9l8KwWRnukYh1VB8J1I2opUd-&sessionId=,静安区
图像算法工程师,上海,25-35K·13薪,"1-3年,本科",https://www.zhipin.com/job_detail/6ed10c31129384891HBy2du-FlRY.html?lid=4QYW6hkeGb3.search.132&securityId=60Y6Px7okFPr6-J1Yvb4VEog3un16lGBseCNRp1-oFDZVbNbo0pEnX0bFRR0pB55V31BNV0B_hyQdJJuFH7kQla0yRAtNKEt0r0uow0x3xDL_AgcXqjleTi_5IGwOG6ku9iWF2D_6bs~&sessionId=,静安区
cv算法工程师,上海·静安区·火车站,11-20K·13薪,"1-3年,本科",https://www.zhipin.com/job_detail/4592f8cfbc7e9a231HF409-5EVpR.html?lid=4QYW6hkeGb3.search.133&securityId=Kz6ZjUTceYYF1-s1lubSSLcsq_ps6WBxjDOvoVJ-T2UHtn-KBBJY8Xq_FKCojyCE-HYvuCVl8u40BnJX3uRE_BTVsLxF-mlJtapUrIHhejoPEXB7femaBXxaWeWnXJsIimROQIgEx1Y~&sessionId=,静安区
MR高级AI算法工程师,上海,25-50K·14薪,"3-5年,硕士",https://www.zhipin.com/job_detail/c62c3aa7bb7e22051HZ93Ni1E1dV.html?lid=4QYW6hkeGb3.search.134&securityId=5zOEWUqfg1obQ-B1q1umb6ABw_WqhJ6NvbcygmEgZqxPXTuMpkxkAEafkg6a95J61jcJaM4TTFFdbLLgj1GpeHg6-LUfhFBCE4NNYk6cwaFd8nncXkmQx5rLV2NWIUE1ucUN0yFRVLI~&sessionId=,静安区
匿名公司招聘机械工程师,上海,28-55K·15薪,"经验不限,本科",https://www.zhipin.com/job_detail/4ad4faa908e1e5391Xxy3d66GVJX.html?lid=4QYW6hkeGb3.search.135&securityId=epRvaJ4sxxW9T-B1PEUP4Dxg_px3CGdqg_J0a4Zfj1psQ2uuWD0DuIu6gJSzk-VgxH25Yb4LKVx0CHq2RnO67Ef2p7lzahJmoFIF5xxfmdfdKGQj18JiFyZy1bfBa74nJjmoI2sjKOHe3A~~&sessionId=,静安区
BMS软件工程师-国企,上海,20-30K,"5-10年,本科",https://www.zhipin.com/job_detail/9de1fbeb64e1d5411HB_3dq0F1RU.html?lid=4QYW6hkeGb3.search.136&securityId=_cyT4TlRPSlks-Z1JP9L7ed0T8rQrhtvHf653L1NxTPULiGTaVHcAoNSAJdV1jeESCjyQbRPoQQt8CiV4hPAThXP-_jZ6uD6QqqB2CfUnltBWcQdv7NZNRnPgQuf90zjPCa0py7RgZ8~&sessionId=,静安区
安卓开发工程师（Android）,上海·静安区·汶水路,15-20K·13薪,"3-5年,学历不限",https://www.zhipin.com/job_detail/94932e32d3b08d1f1nFz2Nq_GFtX.html?lid=4QYW6hkeGb3.search.137&securityId=8XZhge1sxLwlN-11jddhVEI-rlsyNv7hO6F_tBXRhUXVy9my9Lt_vwk7ANM3x4_6XxSk1z1lH8WhYJ6H15HWEOKjG6SzO50dLYG0Dhb4DFmK2f1REKHJKYDZceTYC89HGxquUYrWAqk~&sessionId=,静安区
算法工程师（医药行业）,上海·静安区·静安寺,18-22K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/f187a1bf1c81ae641HR-0tu-FFRQ.html?lid=4QYW6hkeGb3.search.138&securityId=XxhgiQvWi3OMs-91jjCCLbenCi5_P08AhKQ9k0JxbHpcLEhNQ5C_dOaype_w1NANzZQR9oz0uTi2Oq9UPyj4reBrVzuxg0eg0O3e0d3nZcY-iJoRmhynBQPn52ITpT0W2c7kPLo5rA~~&sessionId=,静安区
ai工程师,上海·静安区·静安寺,11-20K·13薪,"经验不限,本科",https://www.zhipin.com/job_detail/eab0a11f71d4ac161Hdz29u4ElVS.html?lid=4QYW6hkeGb3.search.139&securityId=DYFElcNJ4Lwmk-q1lNc_20fWSx1hVm3EnhYcc_5sZQBX7lgF_iGW42Pc1a0AIjMrjLoUPBoRUZpJo3xoQ5QrqRPfnsOpAbLttlwQfGog-QT_l0_-ss9EBifQpLdVXx-sCi2EzE8EIc3t&sessionId=,静安区
大模型算法工程师,上海,30-60K·16薪,"经验不限,硕士",https://www.zhipin.com/job_detail/6fa380d4024950541X182N-_EVpU.html?lid=4QYW6hkeGb3.search.140&securityId=SmGWZaHext_Pv-v1_VSgbqKnsW_hM0g1CBDifxul_rRCkOjZrFVDpW0TfYWPginHz4Zuobmwb73NNcI70f4oYMLwsVAUQKmsv6DPh1kawQ5xxObD8CYnhU3RKpGYMHWEkNFLvQ~~&sessionId=,静安区
中级UE开发工程师,上海·静安区·彭浦镇,10-15K,"1-3年,本科",https://www.zhipin.com/job_detail/3ae82aae2e90c39f1HBy2di9ElNT.html?lid=4QYW6hkeGb3.search.141&securityId=zPgXkKlzbehFr-B1H00uhXpOo2fpvwvso7KRio2-67BTYsbHV7KF6q4_ujQQyoG63yJnG5If3pfhQ796L1hRNKviTAYt_poPY33qWZSrAeMqJ2O-2cNwGlQv-Y_AUtfyhe4VMLbdWdA~&sessionId=,静安区
PHP开发工程师,上海·静安区·共和新路,9-13K,"经验不限,本科",https://www.zhipin.com/job_detail/5307de02013e862c1nx-29S8FlM~.html?lid=4QYW6hkeGb3.search.142&securityId=UGZctxKNF2sOq-z1XoXoJERN_38iZmz1h03GUe5IgL2Y7Ys0vuoUP5zohzSlFs9h3x9fhzOMkUEpJBqERZsdAgCtpitRye4iGuiFVKEVDWpWgbIrYqmyMoBD8OV7ucuvLc9n0A8~&sessionId=,静安区
机械臂控制算法专家,上海,30-60K,"5-10年,硕士",https://www.zhipin.com/job_detail/217222a9b5e9e1261Hdy2N-_GVdQ.html?lid=4QYW6hkeGb3.search.143&securityId=6GmK9RO8mi-kS-P1engTnQexGrTFqttAPFjAQLi01KYaKUdn-I7F4bqfr-uPOh8Mu4zW_K2t7viQmLXXnK_b9uQfubj8x8jPsDB8cjrD2qIJIuyBdAWYSVC2u9dKinCbPCI-8I0M4qTf&sessionId=,静安区
k8s工程师,上海,30-50K·15薪,"1-3年,本科",https://www.zhipin.com/job_detail/77bdaab164eef9dd1X1-092_GFZR.html?lid=4QYW6hkeGb3.search.144&securityId=4d8XaBWyIUL46-G1ZLb8smIMOpC0udDOmzFPd_qi2qCIK965dMZVyq4aJ0pGJkxUagdBQnMJCyg73hEXftP2nR4crtht4wJiLF3Pe8tcNA3fwESayzIpfrWnQcWV8rvVsETxsCutUaIm6g~~&sessionId=,静安区
光电工程师,上海·静安区·大宁,26-45K,"经验不限,硕士",https://www.zhipin.com/job_detail/d6c56d227cac2efc1X1_3t-1ElVW.html?lid=4QYW6hkeGb3.search.145&securityId=XC8cfy1iC0Q4d-L1nJMDbyR5mkSgPsofL6QyV4CI4DcspWDr9OV93259pS1__b6pPYw0KsQtRj49iBZTiwf_cEDyzBSQUsPli091oCADruOHU9N7z2FU8AmiIiUJLr2HwM42FDbKvVYf&sessionId=,静安区
后端开发工程师,上海·静安区·大宁,14-20K,"1-3年,本科",https://www.zhipin.com/job_detail/d9b5903a1687f2921XRz2t-7EFJR.html?lid=4QYW6hkeGb3.search.146&securityId=4ivRzTfFa5xyu-M1TuZ7RO5Ctl7TP5K6smm1Kvdom-1gpS79PQCeNcHN1xoZ4IZCg6MEsdSG29MskaVA7R3o6LZ7Cy8mTBqEEDfn_Da_sRvuvXOlhcuCZdxW71uyS3u8B4QFRSjc4uqs&sessionId=,静安区
信息安全工程师（专家级）,上海,40-60K·15薪,"5-10年,硕士",https://www.zhipin.com/job_detail/3051db0c0896ef4b1HF43tm5EFBR.html?lid=4QYW6hkeGb3.search.147&securityId=vWglvKLZFkXNi-N1F5Zugmp_e7tn1pjladG_ou9J6HLb5jR2V_FdvEN9HY9A96Ql7Rymw0mTylUmg6FF5QsFPmpVYyJEoMnDRt32ybPu2tciQWjwmd1w4J2rtory01nablkXwtD3YJBQWQ~~&sessionId=,静安区
Crypto量化交易系统开发工程师,上海·静安区·静安寺,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/cd15911325f242651HB52tu7FlFW.html?lid=4QYW6hkeGb3.search.148&securityId=_xieBBfu8Z8R2-v1rhK8EPlvO7vP3rpP2OTS3sZ-mougfJwXj4aUZ9oOFZ5ZDYIDR8XMJjDMWmbcWRH6SbLoZ2vJWgqe0ll8mmS1HLF5O__Rq-mXPLeVrrMru8ZVsrBeTF0oVVHy7-zbTQ~~&sessionId=,静安区
匿名公司招聘机械工程师,上海,15-25K,"1-3年,本科",https://www.zhipin.com/job_detail/0e50474fb8784c961HB92tu4FVBS.html?lid=4QYW6hkeGb3.search.149&securityId=N5-yV8ytM2lH1-E1xdC8-yzb63dUqfGokRaNKDA7jasrmXu31JZODHczfiFwJvyGxM6bUK1BkV20mgxSbCgxIj5xXRO1bdhZtbO1DJqSpPvYBWoUznFw1Ttk5pabkA6a76Gf7dTnJaLe0w~~&sessionId=,静安区
高级嵌入式软件工程师,上海·静安区·彭浦,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/dad15a71cc1324d31XN-2N6_EFpW.html?lid=4QYW6hkeGb3.search.151&securityId=oUR96c857AXrB-z1a2L6uOxdBKaGjGxaOtlZwt3Lpylo8Ty5HZuiT1DL5Fj4L3_I0S1UcGp84AdibUds6XVqZbaBpG3rArEK-W5bjbrYREg59mBmE1LF-A37HZGYESezue4vBNCKHdDKeA~~&sessionId=,静安区
gis开发工程师,上海·静安区·汶水路,20-25K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/2c09505142fde92f1HF42964FFdQ.html?lid=4QYW6hkeGb3.search.152&securityId=dl68BTBrlxT8u-g1LRsf910tfopraIWSMERICoaYMtepo58Gl63kfiHk5ADEK_UPJA_OinzB8MGd2geOxt3GdSW3fMDb-P-vcFgTYC7aVGV_WgE78wd33CQOYc_DsYofP_N0U3x12LY~&sessionId=,静安区
大模型算法工程师,上海,25-50K·16薪,"经验不限,硕士",https://www.zhipin.com/job_detail/6d5b2b0cb575605c1HF70t-6FlBR.html?lid=4QYW6hkeGb3.search.153&securityId=FYOjJWYaipvye-W1ZRI87NMEwyvJpc1lW9eIb1vAYy6acqXdSAcU--LNpOHjN9COs2pczBj5iQrjYc0INaFINrgHk_1AXziRQr89AsMLaOXnBQPWRvAc4CCwiFPvp32dmadrkvcF84Q~&sessionId=,静安区
BMS软件工程师,上海·静安区·闸北公园,20-30K,"1-3年,本科",https://www.zhipin.com/job_detail/0fc36e2e985a8f7e1Xxz3di6F1VV.html?lid=4QYW6hkeGb3.search.154&securityId=jfozCnJWecTpn-i1hI78AD2-7mggqWEt1iU8C-Ixed42uynTHZmWGmMiQoBk43n8_q2GDt0bPhb4RkOxS9GpLAAQDgD3gkqr9ThgQlKACqDrTdCRRhlewQbCtPstcIp3LphjyLpAVB8~&sessionId=,静安区
全栈工程师,上海·静安区·汶水路,10-15K,"1-3年,大专",https://www.zhipin.com/job_detail/c1e4e4570658832433Z909q0EFs~.html?lid=4QYW6hkeGb3.search.155&securityId=stZHkYMWyvqPm-C1TVnGBmlB2ETHRNwRYSmzjw6i0CJM2eW1YN9vS1jWhDO2LNItkcM47QbpC5gTr5XAHpya0A6MPQVYVUQZYT0bu1xKYq_zR1u0P72yqEksjCtfMhOGcBnBBfsg94U~&sessionId=,静安区
高级算法工程师,上海·静安区·南京西路,30-50K,"3-5年,硕士",https://www.zhipin.com/job_detail/83cab5dcfa06646e1X183NW0FFVZ.html?lid=4QYW6hkeGb3.search.156&securityId=xKvfmBClBKr2n-q1ZFggU3MQoxDkCD8UuJRnCm0Xmds_qC707bF3z_kBf-h6Ai5bFqElkKFTWSWtn8AMEZB6mGfU_ZxuPABpnozFElhDLJyzI3ftDnTtPbi5BIdLGsgVeZKkmHhoZII~&sessionId=,静安区
应用软件工程师（车控方向） (MJ003965),上海·静安区·火车站,20-40K·15薪,"5-10年,本科",https://www.zhipin.com/job_detail/70d90ada61fbb9191HF40tS0EVpX.html?lid=4QYW6hkeGb3.search.157&securityId=K1070Z85LDOBt-I1rBJRrMh9EYqLO9_XWeiTPQY4VtXpzhMZrwTVcDRzW-sC_8IS7Y8KO4grerAv9FcBp87ScvOxAcgJChMLV1oqHVqIRRUX2qr3UzrY9Io4kkxEbSRo3PvDgJsZ9aQm&sessionId=,静安区
NLP算法工程师/架构师,上海·静安区·西藏北路,20-40K,"5-10年,本科",https://www.zhipin.com/job_detail/27133d8f237548ac1X143tq0GVFR.html?lid=4QYW6hkeGb3.search.158&securityId=aldZ7dDp5yr3s-y1umQOdNwZRQ30_DbtVYi3_zNLjK_wfTxoFLojM1rt_IpY_1TVo88gqbGUaO9x7gvwqJUbYPJybKnoVOQ3jImxsQ63dxznh-Tj53mplCcze8341ud7puhJl5ETYQA~&sessionId=,静安区
安卓开发工程师,上海,10-15K,"经验不限,本科",https://www.zhipin.com/job_detail/f7c07b099db034671nRz2t66FlJZ.html?lid=4QYW6hkeGb3.search.159&securityId=eJA8yO-l4qgit-w1Ggg9XWNyW9aeKeB2NbvROm6E14XXklolFRgJllhEX3F8l4nq2szev7aoviqAmjJ_TpHBOBgAq72mt10edIHKYAVQvl869rjw06INy365dvxXGutjzWdgrocz1Zc~&sessionId=,静安区
C++工程师,上海,25-35K·16薪,"5-10年,本科",https://www.zhipin.com/job_detail/d76cc6340eb27a2e1HVz3tS_GFdU.html?lid=4QYW6hkeGb3.search.160&securityId=Z2uq_j_wSINVw-_1TCunJOcQH8ATUFpGl7E2DFuWoeTkyNQqujW1EHJH2HRDu_Bkm6sB35hSyX0L5A600RtA7FPUMOfrNqao4NIhZ-ojt_WZ2515jl7IAcEuxcuDM9MdO7wuux0Hpww~&sessionId=,静安区
算法工程师,上海,40-70K·16薪,"3-5年,硕士",https://www.zhipin.com/job_detail/8212b8dc583fb5cb1Hd-2d67EVtW.html?lid=4QYW6hkeGb3.search.161&securityId=nu_xUTJm199b7-N1_oW12JC6or--v2Yb2wtOkES0S5HhStAappsZEB9X65BDtY6Z-nB2sJ353mAwQ3QWdKscKpd5UlkbVd1Ui14F8Qt5HN5xr5iYw3XKLwV_u-f8_9kBThhQ_nxS-ISU&sessionId=,静安区
高级嵌入式软件工程师,上海,30-50K·14薪,"5-10年,本科",https://www.zhipin.com/job_detail/1467b5d040a894b81Xx52d66FVRW.html?lid=4QYW6hkeGb3.search.162&securityId=I9i7LK3vzTxXJ-Z1IiBQFIwoxoWkY7yGcJmVL240RCg2m6TK2PxTxMOuIO8UPYh7T_qnsIYUrEkpDLn67Y50hZzjipPbRehhyPtiLxKqr3bGUKbmZcPODB5TR3XaqGUJAtCOnCF0_Yos&sessionId=,静安区
PHP后端开发工程师,上海·静安区·汶水路,15-25K,"1-3年,本科",https://www.zhipin.com/job_detail/a0c3f79b6d088e001XZ-09i-GFtX.html?lid=4QYW6hkeGb3.search.163&securityId=0KEWZcxbLXR8l-h162YwoCckHgZ6c2KeKobWXo1PDtCkUZeIDMuw_7_ONdPlxszP5I9npR-hcut6djcauAuY8DU1Uk1ubkBB1HjPk3inpYaoF-oPlEEmriS15UfjBjyVE4nUyGLcTuUb&sessionId=,静安区
安卓开发工程师,上海·静安区·汶水路,16-24K,"5-10年,本科",https://www.zhipin.com/job_detail/61812b23b51d75261XB92928FVVV.html?lid=4QYW6hkeGb3.search.164&securityId=ln_v4hiIWqC6R-T1tKtpmp-pxHIQUFTh7Lol8-ALxW-2nwJDqvn_AwU3eHG_JRpr47gIX1ArsKDyxBK3x-8px8EAMLqzz6OIAyyaavMAb9Ll8gdfjL51RymsqzGS_ytgY_prwX9COQ8~&sessionId=,静安区
高级算法工程师（文本图像）,上海,40-60K·14薪,"5-10年,本科",https://www.zhipin.com/job_detail/c519a774ffdf8c301Hd_3dS9E1tW.html?lid=4QYW6hkeGb3.search.165&securityId=2B18WZetVMv51-V1IvLzyikF8i0YJ_X-1d-T20Qh6YbrkhqFk1rp2bU8A5_ypBp0oubrDWI9MTP7QYCrADZSR9YS0GMrieK3ZKdp6s4Gpt7YntuLjcNOSJMNsCjTzIlyiKCQEhCA1dfW&sessionId=,静安区
AI算法工程师,上海·静安区·彭浦,15-20K·13薪,"经验不限,本科",https://www.zhipin.com/job_detail/32b5509df2adc5831HB42Nm0FlJZ.html?lid=4QYW6hkeGb3.search.166&securityId=xFXrazevxcHHh-L1eNlatZY9s8hKztDK_U_nntiswW6OsMIiJuUKk_LVzs6MPPk60HfYFe3UkJ2xNN48bPVurDa0eOiV3MIK4T1dZfY_bmBLjgGKKkFGsC-caUyr_FgL_hKyhn_6yZs~&sessionId=,静安区
高级ios工程师,上海,25-50K,"5-10年,本科",https://www.zhipin.com/job_detail/f90c5c6734a01d341HZ639S1EFZT.html?lid=4QYW6hkeGb3.search.167&securityId=Vc-UlEMJsuod_-11s5LfHs6jQc_Su5THd32LeXpdL8ZGlnZUb0osM06A6cPmPWwHOppfq7C0XakoZRAvViq5qMJ3I_ry8Xp9CQyJ_K3Til602TAqlwTdXiU3oMNJC-RZuVvpGSXy5LM~&sessionId=,静安区
资深数据开发工程师,上海·静安区·火车站,35-60K,"3-5年,本科",https://www.zhipin.com/job_detail/4c2811b1d812288b1XJ62d68FFtS.html?lid=4QYW6hkeGb3.search.168&securityId=MxU7RCsJM6zwC-D1h1lS8kS7SJFLV4GAnZIQs-Mz-Eaf8ikT8U6ltfgkBg76ijzscSq8o3-z3sU2gQJvED4WFCNDE2_ilERiXTydGAJPMEtZMBQjYHoReKllP_EgGS8HK95UVD-W-g~~&sessionId=,静安区
PHP开发工程师,上海·静安区·南京西路,6-11K,"1-3年,本科",https://www.zhipin.com/job_detail/8d96125439c759d10XR72tS_Fg~~.html?lid=4QYW6hkeGb3.search.169&securityId=BY3R4hpngjNIB-T1AQLxrVbgJO5CkZI4x4fqUQDKtC0XRGAzwEukcPobsw-ooOG2UbcAD4D6Sa7xBwKHmWOSiBGy3uGTpGuP06sF60K7YOI9iOnZmZKrIvVQFRmaPQOIoqzhLE8~&sessionId=,静安区
全栈开发工程师,上海·静安区·静安寺,15-25K,"3-5年,本科",https://www.zhipin.com/job_detail/186319bcd496a9e81HF43N26E1ZY.html?lid=4QYW6hkeGb3.search.170&securityId=IyDCunQ0omETH-b12ltPy5fs_T-fZqigAbrDv0-S7OTQOZ2U8Flz7hvQPmKqZszrNhSe6mV1DY_AdpOrTPvy80cpwlFfBBUe9lQmDqg5rd_wrG4ZEp26yICU80MrBG2LPqSaKJEzBo4~&sessionId=,静安区
BMS软件工程师【国企正编，提供落户】,上海,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/f6fe862599d7c3761HB83d-4FVpU.html?lid=4QYW6hkeGb3.search.171&securityId=nktr3ubVWf7wT-01JoGQng-MLW_Apcdfajdy6M67MpdhhPjzfFjtaDLsZX3h-kQZ3xx8LDNuxgrtSk6pnDgA5HawkIxDOqDlV0wk5GfidgBhGzR3gk6L1KYJfN8mkJC_wxbtWqKWNKNd&sessionId=,静安区
UE开发工程师,上海,12-15K·13薪,"1-3年,本科",https://www.zhipin.com/job_detail/3acf6de3e17590471Xd92N6-FFNV.html?lid=4QYW6hkeGb3.search.172&securityId=L2q8Tf5Xapa9j-x18StY7Kk6MEoZYUc0AdxCHtpg7MzgkZttx1Gmdu-N_VhKQh3VwGbHWTMvRC_t5nHlgqbZcinW3obYrmoDwtDUW3_Gn6gC2zZ2iHbrhB_Tc5-rpGHNRLAXZxvzLQ~~&sessionId=,静安区
iOS高级开发工程师,上海·静安区·曹家渡,12-16K,"1-3年,本科",https://www.zhipin.com/job_detail/2dd4b706a98af7401nBz3Nu0EldX.html?lid=4QYW6hkeGb3.search.173&securityId=Klva8D-lHfN7F-e16RjWoFsIcQaypZIeLBbokYsSMYzbE4wws9YIEcY68LO_myRFXAUhjiKf1JUKtc4u9wk5kUMh7rwiRr8UxsT9a_xoMgOEU8EUW3HbxugSxG3BhHGJlNUzl8buEVk~&sessionId=,静安区
大模型算法工程师,上海·静安区·汶水路,30-60K,"3-5年,硕士",https://www.zhipin.com/job_detail/c9d09f191fe509221HBy0968FFJX.html?lid=4QYW6hkeGb3.search.174&securityId=nq0lRM76pwPcf-816xis7iVNj-_zDKiZ_brvmWea_xCxI2_HSVM_DBTFkm54Dh_C7k_sgoQ927i1u34OghPcX98t7kkZy74iQTbiGPvpPWjRahIFXu_R8vuqmzhny8cNneLuPXuLZlag&sessionId=,静安区
嵌入式开发工程师,上海,20-30K,"3-5年,本科",https://www.zhipin.com/job_detail/4083b1b5766ad6431HF43dy9FldT.html?lid=4QYW6hkeGb3.search.175&securityId=38sA1BhOtoacv-f1mvrQFXiJOwnP2BRhSAAaXqId4U2n_PKYTLIV-BdP_m_V9vQzaUKOFGMxBlRLeQ0XorYqJNHj_qJ0mnLSIv2SgINE8mPY9JPBR9mh9KGj1l3eVVF99VRYXOXa8oEF&sessionId=,静安区
图像算法工程师,上海·静安区·大宁,8-13K·13薪,"1年以内,本科",https://www.zhipin.com/job_detail/8a49ab84dd6685ea1Hd-3dS-EVpT.html?lid=4QYW6hkeGb3.search.176&securityId=-QgkXoErVw_nO-q1qS0lV9cvHF4ezbq4eFf-PLy5xfrkdm9G3X0twVKtdEdKkUQG3POHgFtNTflrB8ao5-Alw3MgvmqQOvgtePMkVvvC5bLoZiFlXO7Y2FDgFu2p0lSVX_PunJ1_tC5PCA~~&sessionId=,静安区
高级嵌入式软件工程师,上海·静安区·市北工业园,11-22K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/5edbfd8216d534da33V-09-4FFI~.html?lid=4QYW6hkeGb3.search.177&securityId=LQ9P4xJcg0k19-A1DXF388w5mo4_jUpXLb1qxIo4lqY6TUr-4kZLHa7ww1a2YJQxpYWOnMzG3dWgc_K6SeZysqOMlTrAVBQy3c13sF_X3Vt_ZekQ4CHUCU48ZMRjOQFAdXQ8p8DCEg~~&sessionId=,静安区
广告算法工程师,上海,40-70K,"3-5年,硕士",https://www.zhipin.com/job_detail/88f36c362de8c6001HBz3dW1FVRU.html?lid=4QYW6hkeGb3.search.178&securityId=4NpnJef16a8ao-s1ZaePuRPuwmpE-vGC2QGwCtyqWVm7DzgpMOsbGIvgI1YGh1vyvtwQ6i6xrco4M1ofGtoCftBx1HsooyNwsHBWJoyct74MCydA1GmCp-srSy9KUkZW8QkHKDkaKyMR&sessionId=,静安区
量化开发工程师（C++）,上海·静安区·静安寺,30-35K,"1-3年,本科",https://www.zhipin.com/job_detail/8693fdda942c052b1HV439m9FlBY.html?lid=4QYW6hkeGb3.search.179&securityId=c6UPVenMgEey_-q1RFLwT8uQDMOoR3OpHoLleI4dt2lanhT7fhm4DVU2oOmE9NNDzBTgtt1xkzGJ_TU2KgoiWZ4TWeNL6daZuo_YWSui-nyb1okKxQkiHXu5zVs0uYZPbyR1bLywDZ5O&sessionId=,静安区
C++软件开发工程师,上海·静安区·大宁,9-12K,"1-3年,大专",https://www.zhipin.com/job_detail/e6ebc351394128ce1HF63d24EFdU.html?lid=4QYW6hkeGb3.search.181&securityId=MQMzAxS4oDixP-m1XQHTpo905u-Sc3Vgrc9TEejHLPjpSavkElkf0YJMmk3nUJfopURqrPW7bPAptsT3t5KlPuhyPycFOTcd4Z4faw9gWMn5Uzy1Du8Ih6dSi32GJNLZBeqIVomWULac0g~~&sessionId=,静安区
AIGC算法工程师,上海·静安区·闸北公园,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/aeb07303896e4b891HF63NW1E1pY.html?lid=4QYW6hkeGb3.search.182&securityId=v05HKfxWNXSEx-51sOPewUTu18OZWxlY1xcHGSEFCkwHABfXstjoxaE1OyU4XecjrRRtv9L3TX-JuL3hjZxmX8sazPrRoMzDUAOyG3sE3L9j9mYwpqbhgs3gCqAgluMvlPYsD0VjQLo~&sessionId=,静安区
Hadoop工程师,上海·静安区·广中路,10-20K,"1-3年,本科",https://www.zhipin.com/job_detail/e60b988762b01eee1nJz3dW9EFU~.html?lid=4QYW6hkeGb3.search.183&securityId=TlEyhbcvoGh2V-_1x3fhuvBaBrAQT1GyPuo5HzQVUqxzOxO08juAvzXKnittvwwyvYESy-PSN9CEBd49Ip74Dt4lMCIQaun3L9dNc3K_bEBsG-Ypm7xmh8ps_AhhG-kUHyQVYOg~&sessionId=,静安区
嵌入式软件工程师,上海·静安区·汶水路,7-10K,"经验不限,本科",https://www.zhipin.com/job_detail/c9477233d672f80c1XF93d-4GVZY.html?lid=4QYW6hkeGb3.search.184&securityId=iptzjuBrezJIo-61qsvciV6dQbGvb2ZHqAf0aCgBYVVUT939Ajt70amUrsAdDaLPgMeiOUN0et0f0wcHzC2fy1La68TUA5Jlw_q-VTLe_NsVvEAdaYyMJogJm5Z28Vtp6z96BlndV-J3&sessionId=,静安区
风控算法工程师,上海,35-50K·16薪,"3-5年,本科",https://www.zhipin.com/job_detail/7ec90ee4555fe9ca1HF609i8FVNQ.html?lid=4QYW6hkeGb3.search.185&securityId=aulDaUMjRP4K4-81kG60rrT9PbhqLBWVCR2GXlf-FqtDnAbGo5i-sqtgZhJ8nHE_2KpkupweVdc08ZW1tNgxirE--LxpBAYFYZxmmrWSSDJUbjGiC1pmWegrmi6YTgCtzJVq4RZqWic~&sessionId=,静安区
